Date,Open,High,Low,Close,AdjClose,Volume
9/10/2015,27.567499,28.32,27.475,28.1425,25.479017,251571200
9/11/2015,27.9475,28.5525,27.940001,28.5525,25.85022,199662000
9/14/2015,29.145,29.2225,28.715,28.827499,26.099194,233453600
9/15/2015,28.9825,29.1325,28.605,29.07,26.318739,173364800
9/16/2015,29.0625,29.135,28.860001,29.102501,26.348167,148694000
9/17/2015,28.915001,29.122499,28.43,28.48,25.784584,256450400
9/18/2015,28.0525,28.575001,27.967501,28.362499,25.678198,297141200
9/21/2015,28.4175,28.842501,28.415001,28.8025,26.076553,200888000
9/22/2015,28.344999,28.545,28.129999,28.35,25.666885,201384800
9/23/2015,28.407499,28.68,28.325001,28.58,25.875116,143026800
9/24/2015,28.3125,28.875,28.092501,28.75,26.029028,200878000
9/25/2015,29.110001,29.172501,28.504999,28.6775,25.963383,224607600
9/28/2015,28.4625,28.6425,28.110001,28.110001,25.449598,208436000
9/29/2015,28.2075,28.377501,26.965,27.264999,24.684568,293461600
9/30/2015,27.5425,27.885,27.182501,27.575001,24.965229,265892000
10/1/2015,27.2675,27.405001,26.827499,27.395,24.802271,255716400
10/2/2015,27.002501,27.752501,26.887501,27.594999,24.983335,232079200
10/5/2015,27.469999,27.842501,27.2675,27.695,25.073872,208258800
10/6/2015,27.657499,27.934999,27.442499,27.827499,25.193829,192787200
10/7/2015,27.934999,27.942499,27.352501,27.695,25.073872,187062400
10/8/2015,27.547501,27.547501,27.0525,27.375,24.784159,247918400
10/9/2015,27.5,28.07,27.372499,28.030001,25.377174,211064400
10/12/2015,28.182501,28.1875,27.860001,27.9,25.259476,121868800
10/13/2015,27.705,28.112499,27.67,27.9475,25.302477,132197200
10/14/2015,27.8225,27.879999,27.389999,27.5525,24.944859,177849600
10/15/2015,27.7325,28.025,27.622499,27.965,25.318321,150694000
10/16/2015,27.945,28,27.6325,27.76,25.132719,156930400
10/19/2015,27.700001,27.9375,27.5275,27.932501,25.2889,119036800
10/20/2015,27.834999,28.5425,27.705,28.442499,25.750626,195871200
10/21/2015,28.5,28.895,28.424999,28.440001,25.748363,167180800
10/22/2015,28.5825,28.875,28.525,28.875,26.1422,166616400
10/23/2015,29.174999,29.807501,29.0825,29.77,26.952492,237467600
10/26/2015,29.52,29.532499,28.73,28.82,26.0924,265335200
10/27/2015,28.85,29.135,28.497499,28.637501,25.92717,279537600
10/28/2015,29.2325,29.825001,29.014999,29.817499,26.995495,342205600
10/29/2015,29.674999,30.172501,29.567499,30.1325,27.280684,204909200
10/30/2015,30.247499,30.305,29.862499,29.875,27.047554,197461200
11/2/2015,30.200001,30.34,29.9025,30.295,27.427801,128813200
11/3/2015,30.1975,30.872499,30.174999,30.6425,27.742413,182076000
11/4/2015,30.782499,30.955,30.405001,30.5,27.613396,179544400
11/5/2015,30.4625,30.672501,30.045,30.23,27.486109,158210800
11/6/2015,30.2775,30.452499,30.155001,30.264999,27.517933,132169200
11/9/2015,30.24,30.452499,30.012501,30.1425,27.406549,135485600
11/10/2015,29.225,29.5175,29.014999,29.192499,26.542776,236511600
11/11/2015,29.092501,29.355,28.8025,29.0275,26.392756,180872000
11/12/2015,29.065001,29.205,28.9125,28.93,26.304113,130102400
11/13/2015,28.799999,28.8925,28.067499,28.084999,25.535801,183249600
11/16/2015,27.844999,28.559999,27.75,28.545,25.954052,152426800
11/17/2015,28.73,28.762501,28.33,28.422501,25.842674,110467600
11/18/2015,28.940001,29.372499,28.875,29.3225,26.660975,186698800
11/19/2015,29.41,29.9375,29.190001,29.695,26.999672,173183200
11/20/2015,29.799999,29.98,29.7125,29.825001,27.11787,137148400
11/23/2015,29.817499,29.932501,29.334999,29.4375,26.765545,129930000
11/24/2015,29.3325,29.8375,29.280001,29.719999,27.0224,171212800
11/25/2015,29.8025,29.807501,29.48,29.5075,26.829191,85553200
11/27/2015,29.5725,29.602501,29.4,29.452499,26.779181,52185600
11/30/2015,29.497499,29.852501,29.4375,29.575001,26.89056,156721200
12/1/2015,29.6875,29.702499,29.215,29.334999,26.672344,139409600
12/2/2015,29.334999,29.5275,29.02,29.07,26.431395,133546400
12/3/2015,29.137501,29.1975,28.555,28.799999,26.185911,166278000
12/4/2015,28.8225,29.8125,28.7775,29.7575,27.056494,231108000
12/7/2015,29.745001,29.965,29.452499,29.57,26.886013,128336800
12/8/2015,29.379999,29.65,29.215,29.557501,26.874649,137238000
12/9/2015,29.41,29.422501,28.77,28.905001,26.281376,185445600
12/10/2015,29.01,29.235001,28.877501,29.0425,26.406391,116850800
12/11/2015,28.797501,28.8475,28.2125,28.295,25.726744,187544800
12/14/2015,28.045,28.17,27.4475,28.120001,25.567629,257274800
12/15/2015,27.985001,28.200001,27.5875,27.622499,25.11528,213292400
12/16/2015,27.7675,27.997499,27.200001,27.834999,25.308495,224954000
12/17/2015,28.004999,28.0625,27.245001,27.245001,24.772049,179091200
12/18/2015,27.227501,27.379999,26.452499,26.5075,24.101492,385813200
12/21/2015,26.82,26.842501,26.3925,26.8325,24.39699,190362400
12/22/2015,26.85,26.93,26.612499,26.807501,24.374256,131157600
12/23/2015,26.817499,27.2125,26.799999,27.1525,24.687944,130629600
12/24/2015,27.25,27.25,26.987499,27.0075,24.556103,54281600
12/28/2015,26.897499,26.922501,26.545,26.705,24.281063,106816800
12/29/2015,26.74,27.3575,26.715,27.184999,24.717497,123724800
12/30/2015,27.145,27.174999,26.795,26.83,24.39472,100855200
12/31/2015,26.752501,26.7575,26.205,26.315001,23.92646,163649200
1/4/2016,25.6525,26.342501,25.5,26.3375,23.946918,270597600
1/5/2016,26.4375,26.4625,25.602501,25.6775,23.346827,223164000
1/6/2016,25.139999,25.592501,24.967501,25.174999,22.889936,273829600
1/7/2016,24.67,25.032499,24.1075,24.112499,21.923878,324377600
1/8/2016,24.637501,24.7775,24.190001,24.24,22.039804,283192000
1/11/2016,24.7425,24.764999,24.334999,24.6325,22.396681,198957600
1/12/2016,25.137501,25.172501,24.709999,24.99,22.721727,196616800
1/13/2016,25.08,25.297501,24.325001,24.3475,22.137541,249758400
1/14/2016,24.49,25.120001,23.934999,24.879999,22.621714,252680400
1/15/2016,24.049999,24.4275,23.84,24.282499,22.07844,319335600
1/19/2016,24.602501,24.6625,23.875,24.165001,21.971611,212350800
1/20/2016,23.775,24.547501,23.355,24.1975,22.001162,289337600
1/21/2016,24.264999,24.469999,23.735001,24.075001,21.889786,208646000
1/22/2016,24.657499,25.365,24.592501,25.355,23.053596,263202000
1/25/2016,25.379999,25.3825,24.8025,24.860001,22.603529,207178000
1/26/2016,24.9825,25.219999,24.5175,24.997499,22.728546,300308000
1/27/2016,24.01,24.157499,23.334999,23.355,21.235126,533478800
1/28/2016,23.4475,23.629999,23.0975,23.522499,21.387426,222715200
1/29/2016,23.6975,24.334999,23.5875,24.334999,22.126183,257666000
2/1/2016,24.1175,24.1775,23.85,24.1075,21.919329,163774000
2/2/2016,23.855,24.01,23.57,23.620001,21.476082,149428800
2/3/2016,23.75,24.209999,23.52,24.0875,21.901144,183857200
2/4/2016,23.965,24.3325,23.797501,24.15,22.077122,185886800
2/5/2016,24.129999,24.23,23.422501,23.504999,21.487482,185672400
2/8/2016,23.282499,23.924999,23.26,23.752501,21.713741,216085600
2/9/2016,23.5725,23.985001,23.4825,23.747499,21.709171,177324800
2/10/2016,23.98,24.0875,23.525,23.567499,21.544615,169374400
2/11/2016,23.4475,23.68,23.147499,23.424999,21.414349,200298800
2/12/2016,23.547501,23.625,23.252501,23.497499,21.480631,161405600
2/16/2016,23.754999,24.2125,23.6525,24.16,22.086258,196231600
2/17/2016,24.1675,24.5525,24.0375,24.530001,22.424505,179452800
2/18/2016,24.709999,24.7225,24.022499,24.065001,21.99942,156084000
2/19/2016,24,24.190001,23.950001,24.01,21.949135,141496800
2/22/2016,24.077499,24.225,23.98,24.219999,22.141111,137123200
2/23/2016,24.1,24.125,23.637501,23.672501,21.640608,127770400
2/24/2016,23.495001,24.094999,23.33,24.025,21.962851,145022800
2/25/2016,24.012501,24.190001,23.8125,24.190001,22.113686,110330800
2/26/2016,24.299999,24.504999,24.145,24.227501,22.147968,115964400
2/29/2016,24.215,24.557501,24.1625,24.172501,22.097694,140865200
3/1/2016,24.4125,25.192499,24.355,25.1325,22.975294,201628400
3/2/2016,25.127501,25.2225,24.91,25.1875,23.025566,132678400
3/3/2016,25.145,25.4275,25.112499,25.375,23.196976,147822800
3/4/2016,25.592501,25.9375,25.342501,25.752501,23.54207,184220400
3/7/2016,25.5975,25.7075,25.24,25.467501,23.28154,143315600
3/8/2016,25.195,25.440001,25.1,25.2575,23.08956,126247600
3/9/2016,25.327499,25.395,25.067499,25.280001,23.11013,108806800
3/10/2016,25.352501,25.559999,25.0375,25.2925,23.121557,134054400
3/11/2016,25.559999,25.57,25.375,25.565001,23.37067,109632800
3/14/2016,25.477501,25.727501,25.445,25.629999,23.430084,100304400
3/15/2016,25.99,26.295,25.9625,26.145,23.900888,160270800
3/16/2016,26.1525,26.577499,26.147499,26.4925,24.218555,153214000
3/17/2016,26.379999,26.6175,26.24,26.450001,24.179708,137682800
3/18/2016,26.584999,26.625,26.297501,26.48,24.207129,176820800
3/21/2016,26.4825,26.9125,26.285,26.477501,24.204847,142010800
3/22/2016,26.3125,26.8225,26.3025,26.68,24.389961,129777600
3/23/2016,26.620001,26.7675,26.475,26.532499,24.255119,102814000
3/24/2016,26.3675,26.5625,26.2225,26.4175,24.149996,104532000
3/28/2016,26.5,26.547501,26.264999,26.297501,24.040302,77645600
3/29/2016,26.2225,26.9475,26.219999,26.92,24.609365,124760400
3/30/2016,27.1625,27.605,27.15,27.389999,25.039024,182404400
3/31/2016,27.43,27.475,27.219999,27.247499,24.908752,103553600
4/1/2016,27.195,27.5,27.049999,27.497499,25.137293,103496000
4/4/2016,27.605,28.047501,27.567499,27.780001,25.395548,149424800
4/5/2016,27.377501,27.682501,27.355,27.452499,25.096153,106314800
4/6/2016,27.557501,27.745001,27.299999,27.74,25.358982,105616400
4/7/2016,27.487499,27.605,27.030001,27.135,24.80591,127207600
4/8/2016,27.227501,27.442499,27.0425,27.165001,24.833342,94326800
4/11/2016,27.2425,27.6525,27.2075,27.254999,24.915609,117630000
4/12/2016,27.334999,27.625,27.165001,27.610001,25.240137,108929200
4/13/2016,27.700001,28.084999,27.700001,28.01,25.605799,133029200
4/14/2016,27.905001,28.0975,27.8325,28.025,25.619518,101895600
4/15/2016,28.0275,28.075001,27.432501,27.4625,25.105303,187756000
4/18/2016,27.2225,27.237499,26.735001,26.870001,24.563652,243286000
4/19/2016,26.969999,27,26.557501,26.727501,24.433388,129539600
4/20/2016,26.66,27.022499,26.514999,26.782499,24.483665,122444000
4/21/2016,26.7325,26.7325,26.379999,26.4925,24.218555,126210000
4/22/2016,26.252501,26.620001,26.155001,26.42,24.152285,134732400
4/25/2016,26.25,26.4125,26.127501,26.27,24.015154,112126400
4/26/2016,25.977501,26.325001,25.977501,26.0875,23.848322,224064800
4/27/2016,24,24.6775,23.92,24.455,22.355944,458408400
4/28/2016,24.4025,24.469999,23.5625,23.7075,21.672604,328970800
4/29/2016,23.497499,23.68,23.127501,23.434999,21.423494,274126000
5/2/2016,23.4925,23.52,23.1,23.41,21.40064,192640400
5/3/2016,23.549999,23.934999,23.42,23.795,21.752592,227325200
5/4/2016,23.799999,23.975,23.455,23.547501,21.526333,164102000
5/5/2016,23.5,23.5175,23.17,23.309999,21.438959,143562000
5/6/2016,23.342501,23.362499,22.9625,23.18,21.319397,174799600
5/9/2016,23.25,23.442499,23.147499,23.1975,21.335489,131745600
5/10/2016,23.3325,23.3925,23.0275,23.355,21.480349,134747200
5/11/2016,23.370001,23.3925,23.115,23.127501,21.271109,114876400
5/12/2016,23.18,23.195,22.3675,22.584999,20.772152,305258800
5/13/2016,22.5,22.9175,22.5,22.629999,20.813541,177571200
5/16/2016,23.0975,23.5975,22.9125,23.469999,21.586117,245039200
5/17/2016,23.637501,23.674999,23.252501,23.372499,21.496447,187667600
5/18/2016,23.540001,23.8025,23.4725,23.639999,21.742472,168249600
5/19/2016,23.66,23.66,23.3925,23.549999,21.659704,121768400
5/20/2016,23.66,23.8575,23.629999,23.805,21.89423,128104000
5/23/2016,23.967501,24.297501,23.9175,24.1075,22.172449,152074400
5/24/2016,24.305,24.522499,24.209999,24.475,22.51045,140560800
5/25/2016,24.6675,24.934999,24.5275,24.905001,22.905935,152675200
5/26/2016,24.92,25.182501,24.66,25.102501,23.087593,225324800
5/27/2016,24.860001,25.1175,24.8125,25.0875,23.073788,145364800
5/31/2016,24.9,25.1,24.705,24.965,22.961121,169228800
6/1/2016,24.754999,24.885,24.5825,24.615,22.639214,116693200
6/2/2016,24.4,24.459999,24.157499,24.43,22.469055,160766400
6/3/2016,24.4475,24.567499,24.362499,24.48,22.515051,114019600
6/6/2016,24.497499,25.4725,24.387501,24.657499,22.678295,93170000
6/7/2016,24.8125,24.967501,24.74,24.7575,22.770277,89638000
6/8/2016,24.754999,24.889999,24.67,24.735001,22.749586,83392400
6/9/2016,24.625,24.997499,24.615,24.9125,22.912838,106405600
6/10/2016,24.6325,24.8375,24.620001,24.7075,22.724289,126851600
6/13/2016,24.672501,24.780001,24.275,24.334999,22.381691,152082000
6/14/2016,24.33,24.620001,24.1875,24.365,22.409275,127727600
6/15/2016,24.455,24.602501,24.2575,24.285,22.335701,117780800
6/16/2016,24.112499,24.4375,24.0175,24.387501,22.429974,125307200
6/17/2016,24.155001,24.1625,23.825001,23.8325,21.919518,244032800
6/20/2016,24,24.1425,23.7575,23.775,21.866638,137647600
6/21/2016,23.735001,24.0875,23.67,23.977501,22.052879,142185600
6/22/2016,24.0625,24.2225,23.8375,23.887501,21.970106,116876400
6/23/2016,23.985001,24.0725,23.8125,24.025,22.096571,128960800
6/24/2016,23.227501,23.665001,23.1625,23.35,21.475756,301245600
6/27/2016,23.25,23.262501,22.875,23.01,21.163038,181958400
6/28/2016,23.225,23.415001,23.035,23.397499,21.519436,161779600
6/29/2016,23.4925,23.637501,23.407499,23.6,21.705687,146124000
6/30/2016,23.610001,23.942499,23.575001,23.9,21.9816,143345600
7/1/2016,23.872499,24.1175,23.8325,23.9725,22.048283,104106000
7/5/2016,23.8475,23.85,23.615,23.747499,21.841347,110820800
7/6/2016,23.65,23.915001,23.592501,23.8825,21.965509,123796400
7/7/2016,23.924999,24.125,23.905001,23.985001,22.059778,100558400
7/8/2016,24.122499,24.2225,24.012501,24.17,22.229933,115648400
7/11/2016,24.1875,24.4125,24.182501,24.245001,22.298912,95179600
7/12/2016,24.2925,24.424999,24.280001,24.355,22.400085,96670000
7/13/2016,24.352501,24.4175,24.209999,24.217501,22.273613,103568800
7/14/2016,24.3475,24.747499,24.33,24.6975,22.715086,155676000
7/15/2016,24.73,24.825001,24.625,24.695,22.71279,120548000
7/18/2016,24.674999,25.032499,24.65,24.9575,22.954224,145975600
7/19/2016,24.889999,25,24.834999,24.967501,22.963417,95119600
7/20/2016,25,25.115,24.934999,24.99,22.984108,105104000
7/21/2016,24.9575,25.25,24.782499,24.8575,22.862246,130808000
7/22/2016,24.815001,24.825001,24.577499,24.665001,22.6852,113254800
7/25/2016,24.5625,24.709999,24.23,24.334999,22.381691,161531600
7/26/2016,24.205,24.4925,24.105,24.1675,22.227627,224959200
7/27/2016,26.067499,26.0875,25.6875,25.737499,23.671614,369379200
7/28/2016,25.7075,26.112499,25.705,26.084999,23.991219,159479200
7/29/2016,26.047501,26.137501,25.92,26.0525,23.961332,110934800
8/1/2016,26.102501,26.5375,26.102501,26.512501,24.384405,152671600
8/2/2016,26.512501,26.5175,26,26.120001,24.023411,135266400
8/3/2016,26.202499,26.459999,26.192499,26.4475,24.324621,120810400
8/4/2016,26.395,26.5,26.32,26.467501,24.47489,109634800
8/5/2016,26.567499,26.9125,26.545,26.870001,24.847084,162213600
8/8/2016,26.879999,27.092501,26.790001,27.092501,25.052835,112148800
8/9/2016,27.057501,27.235001,27.002501,27.202499,25.154551,105260800
8/10/2016,27.1775,27.225,26.940001,27,24.967297,96034000
8/11/2016,27.129999,27.2325,26.9625,26.9825,24.951117,109938000
8/12/2016,26.945,27.110001,26.945,27.045,25.008905,74641600
8/15/2016,27.035,27.385,27.02,27.370001,25.309446,103472800
8/16/2016,27.407499,27.557501,27.3025,27.344999,25.286325,135177600
8/17/2016,27.275,27.342501,27.084999,27.305,25.249336,101424000
8/18/2016,27.307501,27.4,27.254999,27.27,25.216969,87938800
8/19/2016,27.192499,27.422501,27.09,27.34,25.281702,101472400
8/22/2016,27.215,27.275,26.9625,27.127501,25.085203,103280800
8/23/2016,27.147499,27.33,27.1325,27.2125,25.163792,85030800
8/24/2016,27.1425,27.1875,26.92,27.0075,24.974234,94700400
8/25/2016,26.8475,26.969999,26.67,26.8925,24.867889,100344800
8/26/2016,26.852501,26.987499,26.577499,26.735001,24.72225,111065200
8/29/2016,26.655001,26.860001,26.5725,26.705,24.694511,99881200
8/30/2016,26.450001,26.625,26.375,26.5,24.50494,99455600
8/31/2016,26.415001,26.6425,26.41,26.525,24.528053,118649600
9/1/2016,26.535,26.700001,26.405001,26.682501,24.673702,106806000
9/2/2016,26.924999,27,26.705,26.932501,24.904882,107210000
9/6/2016,26.975,27.075001,26.877501,26.924999,24.897943,107521600
9/7/2016,26.9575,27.190001,26.7675,27.09,25.050524,169457200
9/8/2016,26.8125,26.817499,26.309999,26.379999,24.393976,212008000
9/9/2016,26.16,26.43,25.782499,25.782499,23.841452,186228000
9/12/2016,25.6625,26.43,25.6325,26.360001,24.375483,181171200
9/13/2016,26.877501,27.1975,26.809999,26.987499,24.955734,248704800
9/14/2016,27.182501,28.2575,27.15,27.942499,25.838848,443554800
9/15/2016,28.465,28.932501,28.372499,28.8925,26.717325,359934400
9/16/2016,28.780001,29.032499,28.51,28.73,26.567055,319547600
9/19/2016,28.797501,29.045,28.3125,28.395,26.25728,188092000
9/20/2016,28.262501,28.530001,28.127501,28.3925,26.254965,138057200
9/21/2016,28.4625,28.497499,28.110001,28.387501,26.250338,144012800
9/22/2016,28.5875,28.735001,28.5,28.655001,26.497698,124296000
9/23/2016,28.605,28.6975,27.887501,28.1775,26.056152,209924800
9/26/2016,27.91,28.3475,27.887501,28.219999,26.095451,119477600
9/27/2016,28.25,28.295,28.084999,28.272499,26.143999,98429600
9/28/2016,28.422501,28.66,28.3575,28.487499,26.342815,118564400
9/29/2016,28.290001,28.450001,27.950001,28.045,25.933628,143548000
9/30/2016,28.115,28.342501,27.950001,28.262501,26.134747,145516400
10/3/2016,28.1775,28.262501,28.07,28.129999,26.012226,86807200
10/4/2016,28.264999,28.577499,28.157499,28.25,26.123192,118947200
10/5/2016,28.35,28.415001,28.172501,28.262501,26.134747,85812400
10/6/2016,28.424999,28.584999,28.282499,28.4725,26.328941,115117200
10/7/2016,28.577499,28.639999,28.377501,28.514999,26.368238,97433600
10/10/2016,28.754999,29.1875,28.68,29.012501,26.828287,144944000
10/11/2016,29.424999,29.672501,29.049999,29.075001,26.886086,256164000
10/12/2016,29.3375,29.495001,29.1875,29.334999,27.126509,150347200
10/13/2016,29.1975,29.360001,28.93,29.245001,27.043285,140769600
10/14/2016,29.469999,29.5425,29.282499,29.407499,27.193548,142608800
10/17/2016,29.3325,29.459999,29.195,29.387501,27.175058,94499600
10/18/2016,29.545,29.5525,29.362499,29.3675,27.156561,98214000
10/19/2016,29.3125,29.440001,28.450001,29.280001,27.075649,80138400
10/20/2016,29.215,29.344999,29.0825,29.264999,27.061773,96503200
10/21/2016,29.202499,29.227501,29.07,29.15,26.955439,92770800
10/24/2016,29.275,29.434999,29.25,29.4125,27.198172,94154800
10/25/2016,29.487499,29.59,29.327499,29.5625,27.336878,192516000
10/26/2016,28.577499,28.924999,28.327499,28.897499,26.721949,264536800
10/27/2016,28.8475,28.965,28.525,28.620001,26.46534,138248000
10/28/2016,28.467501,28.8025,28.362499,28.43,26.289642,151446800
10/31/2016,28.4125,28.557501,28.299999,28.385,26.248028,105677600
11/1/2016,28.365,28.442499,27.6325,27.872499,25.774111,175303200
11/2/2016,27.85,28.0875,27.807501,27.897499,25.79723,113326800
11/3/2016,27.745001,27.865,27.387501,27.4575,25.520721,107730400
11/4/2016,27.1325,27.5625,27.0275,27.209999,25.29067,123348000
11/7/2016,27.52,27.627501,27.365,27.602501,25.655489,130240000
11/8/2016,27.577499,27.93,27.424999,27.764999,25.806522,97016800
11/9/2016,27.469999,27.83,27.012501,27.719999,25.764702,236705600
11/10/2016,27.772499,27.772499,26.4575,26.9475,25.046686,228538000
11/11/2016,26.780001,27.217501,26.637501,27.1075,25.195402,136575600
11/14/2016,26.9275,26.952499,26.02,26.4275,24.563372,204702000
11/15/2016,26.6425,26.92,26.540001,26.7775,24.88868,129058000
11/16/2016,26.674999,27.557501,26.65,27.497499,25.55789,235362000
11/17/2016,27.452499,27.5875,27.2075,27.487499,25.548597,110528000
11/18/2016,27.43,27.635,27.415001,27.514999,25.574156,113715600
11/21/2016,27.530001,27.997499,27.502501,27.932501,25.962212,117058400
11/22/2016,27.987499,28.105,27.85,27.950001,25.978474,103862000
11/23/2016,27.84,27.877501,27.5825,27.807501,25.846033,109705600
11/25/2016,27.782499,27.967501,27.737499,27.9475,25.976151,45903600
11/28/2016,27.8575,28.1175,27.8475,27.8925,25.925034,108776000
11/29/2016,27.695,28.0075,27.5175,27.865,25.899473,114115200
11/30/2016,27.9,28.049999,27.567499,27.629999,25.681047,144649200
12/1/2016,27.592501,27.735001,27.2575,27.372499,25.441711,148347600
12/2/2016,27.2925,27.522499,27.2125,27.475,25.53698,106112000
12/5/2016,27.5,27.5075,27.0625,27.2775,25.353415,137298000
12/6/2016,27.375,27.59,27.297501,27.487499,25.548597,104782000
12/7/2016,27.315001,27.797501,27.290001,27.7575,25.799553,119994800
12/8/2016,27.715,28.1075,27.65,28.030001,26.052832,108273200
12/9/2016,28.077499,28.674999,28.077499,28.487499,26.478065,137610400
12/12/2016,28.3225,28.75,28.122499,28.325001,26.327024,105497600
12/13/2016,28.459999,28.98,28.4375,28.797501,26.766197,174935200
12/14/2016,28.76,29.049999,28.745001,28.797501,26.766197,136127200
12/15/2016,28.844999,29.182501,28.807501,28.955,26.912582,186098000
12/16/2016,29.1175,29.125,28.9125,28.9925,26.947435,177404400
12/19/2016,28.950001,29.344999,28.9375,29.16,27.103128,111117600
12/20/2016,29.184999,29.375,29.17,29.237499,27.175159,85700000
12/21/2016,29.200001,29.35,29.195,29.264999,27.200714,95132800
12/22/2016,29.0875,29.127501,28.91,29.0725,27.021797,104343600
12/23/2016,28.897499,29.129999,28.897499,29.129999,27.075237,56998000
12/27/2016,29.129999,29.450001,29.122499,29.315001,27.247192,73187600
12/28/2016,29.379999,29.504999,29.049999,29.190001,27.131008,83623600
12/29/2016,29.112499,29.2775,29.1,29.182501,27.124035,60158000
12/30/2016,29.1625,29.299999,28.8575,28.955,26.912582,122345200
1/3/2017,28.950001,29.0825,28.690001,29.0375,26.989271,115127600
1/4/2017,28.9625,29.127501,28.9375,29.004999,26.959057,84472400
1/5/2017,28.98,29.215,28.952499,29.1525,27.096155,88774400
1/6/2017,29.195,29.540001,29.1175,29.477501,27.398232,127007600
1/9/2017,29.487499,29.8575,29.485001,29.747499,27.649189,134247600
1/10/2017,29.692499,29.844999,29.575001,29.7775,27.677073,97848400
1/11/2017,29.684999,29.9825,29.65,29.9375,27.825777,110354400
1/12/2017,29.725,29.825001,29.5525,29.8125,27.709591,108344800
1/13/2017,29.7775,29.905001,29.702499,29.76,27.660807,104447600
1/17/2017,29.584999,30.059999,29.555,30,27.883873,137759200
1/18/2017,30,30.125,29.9275,29.997499,27.881552,94852000
1/19/2017,29.85,30.022499,29.842501,29.945,27.832758,102389200
1/20/2017,30.112499,30.112499,29.932501,30,27.883873,130391600
1/23/2017,30,30.202499,29.942499,30.02,27.902458,88200800
1/24/2017,29.887501,30.025,29.875,29.9925,27.876902,92844000
1/25/2017,30.105,30.525,30.07,30.469999,28.320719,129510400
1/26/2017,30.4175,30.610001,30.4,30.485001,28.334665,105350400
1/27/2017,30.535,30.5875,30.4,30.487499,28.336987,82251600
1/30/2017,30.2325,30.407499,30.165001,30.407499,28.26263,121510000
1/31/2017,30.2875,30.3475,30.155001,30.3375,28.197565,196804000
2/1/2017,31.7575,32.622501,31.752501,32.1875,29.917074,447940000
2/2/2017,31.995001,32.3475,31.945,32.1325,29.865948,134841600
2/3/2017,32.077499,32.297501,32.040001,32.27,29.993757,98029200
2/6/2017,32.282501,32.625,32.224998,32.572498,30.274916,107383600
2/7/2017,32.634998,33.022499,32.612499,32.8825,30.563051,152735200
2/8/2017,32.837502,33.055,32.805,33.009998,30.681557,92016400
2/9/2017,32.912498,33.112499,32.779999,33.105,30.903255,113399600
2/10/2017,33.115002,33.235001,33.012501,33.029999,30.833244,80262000
2/13/2017,33.27,33.455002,33.1875,33.322498,31.106298,92141600
2/14/2017,33.3675,33.772499,33.3125,33.755001,31.510027,132904800
2/15/2017,33.880001,34.067501,33.654999,33.877499,31.624384,142492400
2/16/2017,33.9175,33.974998,33.709999,33.837502,31.58704,90338400
2/17/2017,33.775002,33.9575,33.775002,33.93,31.673391,88792800
2/21/2017,34.057499,34.1875,33.994999,34.174999,31.90209,98028800
2/22/2017,34.107498,34.279999,34.0275,34.2775,31.997787,83347600
2/23/2017,34.345001,34.369999,34.075001,34.1325,31.862421,83152800
2/24/2017,33.977501,34.165001,33.82,34.165001,31.892757,87106400
2/27/2017,34.285,34.360001,34.07,34.232498,31.955769,81029600
2/28/2017,34.27,34.360001,34.174999,34.247501,31.969774,93931600
3/1/2017,34.4725,35.037498,34.400002,34.947498,32.623222,145658400
3/2/2017,35,35.07,34.689999,34.740002,32.429516,104844000
3/3/2017,34.695,34.9575,34.647499,34.945,32.620888,84432400
3/6/2017,34.842499,34.942501,34.650002,34.834999,32.518204,87000000
3/7/2017,34.764999,34.994999,34.697498,34.880001,32.560204,69785200
3/8/2017,34.737499,34.950001,34.705002,34.75,32.438839,74828800
3/9/2017,34.685001,34.697498,34.262501,34.669998,32.364174,88623600
3/10/2017,34.8125,34.84,34.66,34.785,32.471535,78451200
3/13/2017,34.712502,34.857498,34.705002,34.799999,32.485523,69686800
3/14/2017,34.825001,34.912498,34.709999,34.747501,32.436523,61236400
3/15/2017,34.852501,35.1875,34.7575,35.115002,32.779591,102767200
3/16/2017,35.18,35.255001,35.064999,35.172501,32.833256,76928000
3/17/2017,35.25,35.25,34.9725,34.997501,32.669891,175540000
3/20/2017,35.099998,35.375,35.057499,35.365002,33.012947,86168000
3/21/2017,35.5275,35.700001,34.932499,34.959999,32.63488,158119600
3/22/2017,34.962502,35.400002,34.939999,35.355,33.00362,103440800
3/23/2017,35.314999,35.395,35.1525,35.23,32.886936,81385200
3/24/2017,35.375,35.435001,35.087502,35.16,32.821587,89582400
3/27/2017,34.8475,35.305,34.654999,35.220001,32.87759,94300400
3/28/2017,35.227501,36.009998,35.154999,35.950001,33.559048,133499200
3/29/2017,35.919998,36.122501,35.797501,36.029999,33.633724,116760000
3/30/2017,36.047501,36.125,35.875,35.982498,33.589386,84829200
3/31/2017,35.93,36.067501,35.752499,35.915001,33.526386,78646800
4/3/2017,35.927502,36.029999,35.762501,35.924999,33.535706,79942800
4/4/2017,35.8125,36.2225,35.7925,36.192501,33.785423,79565600
4/5/2017,36.055,36.365002,35.952499,36.005001,33.61039,110871600
4/6/2017,36.072498,36.130001,35.862499,35.915001,33.526386,84596000
4/7/2017,35.932499,36.044998,35.817501,35.834999,33.451694,66688800
4/10/2017,35.900002,35.970001,35.724998,35.7925,33.412014,75733600
4/11/2017,35.735001,35.837502,35.014999,35.407501,33.05262,121517600
